"","ID","degree"
"1516",3235,3469
"1517",3239,3469
"1518",3240,3469
"1519",3241,3469
"1520",3242,3469
"1521",3243,3469
"1522",3245,3469
"1523",3249,3469
"1524",3250,3469
"1525",3251,3469
"1526",3252,3469
"1527",3253,3469
"1528",3254,3469
"1529",3256,3469
"1530",3257,3469
"1531",3259,3469
"1532",3260,3469
"1533",3261,3469
"1534",3262,3469
"1535",3263,3469
"1536",3264,3469
"1537",3266,3469
"1538",3267,3469
"1539",3269,3469
"1540",3270,3469
"1541",3271,3469
"1542",3272,3469
"1543",3273,3469
"1544",3280,3469
"1545",3281,3469
"1546",3282,3469
"1547",3283,3469
"1548",3285,3469
"1549",3286,3469
"1550",3287,3469
"1551",3291,3469
"1552",3292,3469
"1553",3294,3469
"1554",3296,3469
"1555",3297,3469
"1556",3299,3469
"1557",3306,3469
"1558",3307,3469
"1559",3309,3469
"1560",3310,3469
"1561",3313,3469
"1562",3314,3469
"1563",3315,3469
"1564",3316,3469
"1565",3318,3469
"1566",3319,3469
"1567",3320,3469
"1568",3321,3469
"1569",3322,3469
"1570",3323,3469
"1571",3325,3469
"1572",3326,3469
"1573",3327,3469
"1574",3328,3469
"1575",3329,3469
"1576",3330,3469
"1577",3331,3469
"1578",3332,3469
"1579",3335,3469
"1580",3336,3469
"1581",3337,3469
"1582",3340,3469
"1583",3342,3469
"1584",3345,3469
"1585",3347,3469
"1586",3348,3469
"1587",3349,3469
"1588",3350,3469
"1589",3351,3469
"1590",3352,3469
"1591",3353,3469
"1592",3354,3469
"1593",3357,3469
"1594",3358,3469
"1595",3360,3469
"1596",3363,3469
"1597",3364,3469
"1598",3366,3469
"1599",3368,3469
"1600",3370,3469
"1601",3371,3469
"1602",3372,3469
"1603",3374,3469
"1604",3375,3469
"1605",3376,3469
"1606",3377,3469
"1607",3378,3469
"1608",3380,3469
"1609",3381,3469
"1610",3382,3469
"1611",3383,3469
"1612",3384,3469
"1613",3385,3469
"1614",3386,3469
"1615",3388,3469
"1616",3389,3469
"1617",3390,3469
"1618",3391,3469
"1619",3392,3469
"1620",3393,3469
"1621",3394,3469
"1622",3395,3469
"1623",3396,3469
"1624",3398,3469
"1625",3399,3469
"1626",3400,3469
"1627",3401,3469
"1628",3402,3469
"1629",3403,3469
"1630",3404,3469
"1631",3405,3469
"1632",3406,3469
"1633",3407,3469
"1634",3408,3469
"1635",3410,3469
"1636",3411,3469
"1637",3412,3469
"1638",3413,3469
"1639",3416,3469
"1640",3418,3469
"1641",3420,3469
"1642",3422,3469
"1643",3424,3469
"1644",3425,3469
"1645",3427,3469
"1646",3428,3469
"1647",3429,3469
"1648",3433,3469
"1649",3434,3469
"1650",3435,3469
"1651",3437,3469
"1652",3439,3469
"1653",3440,3469
"1654",3441,3469
"1655",3443,3469
"1656",3444,3469
"1657",3445,3469
"1658",3449,3469
"1659",3450,3469
"1660",3451,3469
"1661",3452,3469
"1662",3453,3469
"1663",3454,3469
"1664",3462,3469
"1665",3463,3469
"1666",3465,3469
"1667",3466,3469
"1668",3468,3469
"1669",3469,3469
"1670",3472,3469
"1671",3473,3469
"1672",3480,3469
"1673",3483,3469
"1674",3485,3469
"1675",3486,3469
"1676",3487,3469
"1677",3488,3469
"1678",3494,3469
"1679",3497,3469
"1680",3499,3469
"1681",3501,3469
"1682",3502,3469
"1683",3503,3469
"1684",3506,3469
"1685",3510,3469
"1686",3511,3469
"1687",3512,3469
"1688",3513,3469
"1689",3514,3469
"1690",3515,3469
"1691",3516,3469
"1692",3517,3469
"1693",3518,3469
"1694",3519,3469
"1695",3520,3469
"1696",3521,3469
"1697",3522,3469
"1698",3523,3469
"1699",3524,3469
"1700",3525,3469
"1701",3526,3469
"1702",3527,3469
"1703",3529,3469
"1704",3530,3469
"1705",3531,3469
"1706",3533,3469
"1707",3535,3469
"1708",3536,3469
"1709",3539,3469
"1710",3540,3469
"1711",3544,3469
"1712",3545,3469
"1713",3553,3469
"1714",3554,3469
"1715",3555,3469
"1716",3557,3469
"1717",3559,3469
"1718",3560,3469
"1719",3561,3469
"1720",3562,3469
"1721",3563,3469
"1722",3567,3469
"1723",3568,3469
"1724",3571,3469
"1725",3572,3469
"1726",3573,3469
"1727",3576,3469
"1728",3577,3469
"1729",3578,3469
"1730",3579,3469
"1731",3580,3469
"1732",3581,3469
"1733",3582,3469
"1734",3585,3469
"1735",3587,3469
"1736",3588,3469
"1737",3589,3469
"1738",3590,3469
"1739",3591,3469
"1740",3594,3469
"1741",3595,3469
"1742",3596,3469
"1743",3599,3469
"1744",3600,3469
"1745",3601,3469
"1746",3602,3469
"1747",3603,3469
"1748",3605,3469
"1749",3606,3469
"1750",3607,3469
"1751",3608,3469
"1752",3610,3469
"1753",3611,3469
"1754",3615,3469
"1755",3618,3469
"1756",3619,3469
"1757",3620,3469
"1758",3621,3469
"1759",3622,3469
"1760",3624,3469
"1761",3626,3469
"1762",3628,3469
"1763",3629,3469
"1764",3630,3469
"1765",3633,3469
"1766",3637,3469
"1767",3638,3469
"1768",3639,3469
"1769",3640,3469
"1770",3641,3469
"1771",3644,3469
"1772",3645,3469
"1773",3647,3469
"1774",3648,3469
"1775",3650,3469
"1776",3651,3469
"1777",3652,3469
"1778",3653,3469
"1779",3654,3469
"1780",3655,3469
"1781",3656,3469
"1782",3657,3469
"1783",3660,3469
"1784",3661,3469
"1785",3666,3469
"1786",3667,3469
"1787",3668,3469
"1788",3669,3469
"1789",3670,3469
"1790",3671,3469
"1791",3674,3469
"1792",3675,3469
"1793",3676,3469
"1794",3680,3469
"1795",3682,3469
"1796",3683,3469
"1797",3684,3469
"1798",3685,3469
"1799",3686,3469
"1800",3687,3469
"1801",3688,3469
"1802",3689,3469
"1803",3691,3469
"1804",3692,3469
"1805",3695,3469
"1806",3696,3469
"1807",3697,3469
"1808",3698,3469
"1809",3699,3469
"1810",3700,3469
"1811",3701,3469
"1812",3706,3469
"1813",3707,3469
"1814",3709,3469
"1815",3710,3469
"1816",3712,3469
"1817",3713,3469
"1818",3714,3469
"1819",3715,3469
"1820",3716,3469
"1821",3717,3469
"1822",3718,3469
"1823",3720,3469
"1824",3722,3469
"1825",3723,3469
"1826",3724,3469
"1827",3725,3469
"1828",3726,3469
"1829",3727,3469
"1830",3728,3469
"1831",3729,3469
"1832",3730,3469
"1833",3731,3469
"1834",3733,3469
"1835",3734,3469
"1836",3735,3469
"1837",3736,3469
"1838",3737,3469
"1839",3743,3469
"1840",3744,3469
"1841",3745,3469
"1842",3746,3469
"1843",3747,3469
"1844",3748,3469
"1845",3749,3469
"1846",3750,3469
"1847",3751,3469
"1848",3752,3469
"1849",3753,3469
"1850",3754,3469
"1851",3755,3469
"1852",3756,3469
"1853",3757,3469
"1854",3758,3469
"1855",3759,3469
"1856",3760,3469
"1857",3761,3469
"1858",3762,3469
"1859",3763,3469
"1860",3764,3469
"1861",3765,3469
"1862",3766,3469
"1863",3767,3469
"1864",3768,3469
"1865",3769,3469
"1866",3770,3469
"1867",3771,3469
"1868",3772,3469
"1869",3773,3469
"1870",3774,3469
"1871",3776,3469
"1872",3777,3469
"1873",3779,3469
"1874",3780,3469
"1875",3781,3469
"1876",3782,3469
"1877",3783,3469
"1878",3784,3469
"1879",3785,3469
"1880",3786,3469
"1881",3788,3469
"1882",3789,3469
"1883",3790,3469
"1884",3792,3469
"1885",3793,3469
"1886",3794,3469
"1887",3795,3469
"1888",3796,3469
"1889",3797,3469
"1890",3798,3469
"1891",3799,3469
"1892",3800,3469
"1893",3801,3469
"1894",3802,3469
"1895",3804,3469
"1896",3805,3469
"1897",3807,3469
"1898",3808,3469
"1899",3810,3469
"1900",3812,3469
"1901",3813,3469
"1902",3814,3469
"1903",3815,3469
"1904",3818,3469
"1905",3819,3469
"1906",3820,3469
"1907",3822,3469
"1908",3823,3469
"1909",3824,3469
"1910",3825,3469
"1911",3826,3469
"1912",3827,3469
"1913",3829,3469
"1914",3830,3469
"1915",3831,3469
"1916",3835,3469
"1917",3836,3469
"1918",3838,3469
"1919",3839,3469
"1920",3840,3469
"1921",3841,3469
"1922",3842,3469
"1923",3843,3469
"1924",3844,3469
"1925",3845,3469
"1926",3846,3469
"1927",3847,3469
"1928",3849,3469
"1929",3850,3469
"1930",3851,3469
"1931",3852,3469
"1932",3854,3469
"1933",3855,3469
"1934",3856,3469
"1935",3857,3469
"1936",3858,3469
"1937",3859,3469
"1938",3860,3469
"1939",3861,3469
"1940",3862,3469
"1941",3863,3469
"1942",3864,3469
"1943",3865,3469
"1944",3869,3469
"1945",3871,3469
"1946",3873,3469
"1947",3874,3469
"1948",3876,3469
"1949",3881,3469
"1950",3882,3469
"1951",3883,3469
"1952",3886,3469
"1953",3896,3469
"1954",3901,3469
"1955",3902,3469
"1956",3905,3469
"1957",3906,3469
"1958",3908,3469
"1959",3914,3469
"1960",3918,3469
"1961",3919,3469
"1962",3920,3469
"1963",3921,3469
"1964",3925,3469
"1965",3926,3469
"1966",3927,3469
"1967",3929,3469
"1968",3933,3469
"1969",3934,3469
"1970",3938,3469
"1971",3939,3469
"1972",3940,3469
"1973",3941,3469
"1974",3942,3469
"1975",3944,3469
"1976",3945,3469
"1977",3946,3469
"1978",3947,3469
"1979",3948,3469
"1980",3949,3469
"1981",3950,3469
"1982",3951,3469
"1983",3952,3469
"1984",3953,3469
"1985",3954,3469
"1986",3955,3469
"1987",3956,3469
"1988",3957,3469
"1989",3958,3469
"1990",3961,3469
"1991",3962,3469
"1992",3965,3469
"1993",3966,3469
"1994",3967,3469
"1995",3968,3469
"1996",3969,3469
"1997",3970,3469
"1998",3971,3469
"1999",3972,3469
"2000",3974,3469
"2001",3975,3469
"2002",3976,3469
"2003",3977,3469
"2004",3978,3469
"2005",3979,3469
"2006",3980,3469
"2007",3981,3469
"2008",3982,3469
"2009",3983,3469
"2010",3984,3469
"2011",3985,3469
"2012",3987,3469
"2013",3988,3469
"2014",3989,3469
"2015",3991,3469
"2016",3992,3469
"2017",3993,3469
"2018",3994,3469
"2019",3996,3469
"2020",3997,3469
"2021",3998,3469
"2022",3999,3469
"2023",4000,3469
"2024",4002,3469
"2025",4004,3469
"2026",4005,3469
"2027",4008,3469
"2028",4009,3469
"2029",4010,3469
"2030",4011,3469
"2031",4012,3469
"2032",4013,3469
"2033",4014,3469
"2034",4015,3469
"2035",4016,3469
"2036",4017,3469
"2037",4018,3469
"2038",4020,3469
"2039",4021,3469
"2040",4022,3469
"2041",4024,3469
"2042",4025,3469
"2043",4026,3469
"2044",4027,3469
"2045",4029,3469
"2046",4030,3469
"2047",4032,3469
"2048",4033,3469
"2049",4035,3469
"2050",4036,3469
"2051",4038,3469
"2052",4041,3469
"2053",4042,3469
"2054",4043,3469
"2055",4044,3469
"2056",4045,3469
"2057",4048,3469
"2058",4049,3469
"2059",4052,3469
"2060",4053,3469
"2061",4057,3469
"2062",4059,3469
"2063",4060,3469
"2064",4061,3469
"2065",4062,3469
"2066",4063,3469
"2067",4064,3469
"2068",4066,3469
"2069",4067,3469
"2070",4068,3469
"2071",4069,3469
"2072",4070,3469
"2073",4071,3469
"2074",4072,3469
"2075",4073,3469
"2076",4074,3469
"2077",4077,3469
"2078",4078,3469
"2079",4079,3469
"2080",4080,3469
"2081",4081,3469
"2082",4082,3469
"2083",4083,3469
"2084",4084,3469
"2085",4086,3469
"2086",4087,3469
"2087",4088,3469
"2088",4089,3469
"2089",4090,3469
"2090",4091,3469
"2091",4092,3469
"2092",4093,3469
"2093",4094,3469
"2094",4095,3469
"2095",4096,3469
"2096",4097,3469
"2097",4098,3469
"2098",4099,3469
"2099",4100,3469
"2100",4101,3469
"2101",4102,3469
"2102",4103,3469
"2103",4104,3469
"2104",4105,3469
"2105",4106,3469
"2106",4107,3469
"2107",4108,3469
"2108",4109,3469
"2109",4110,3469
"2110",4111,3469
"2111",4112,3469
"2112",4113,3469
"2113",4114,3469
"2114",4115,3469
"2115",4119,3469
"2116",4125,3469
"2117",4127,3469
"2118",4128,3469
"2119",4130,3469
"2120",4131,3469
"2121",4133,3469
"2122",4134,3469
"2123",4136,3469
"2124",4137,3469
"2125",4138,3469
"2126",4139,3469
"2127",4140,3469
"2128",4141,3469
"2129",4142,3469
"2130",4143,3469
"2131",4144,3469
"2132",4145,3469
"2133",4146,3469
"2134",4147,3469
"2135",4148,3469
"2136",4149,3469
"2137",4150,3469
"2138",4151,3469
"2139",4152,3469
"2140",4153,3469
"2141",4154,3469
"2142",4155,3469
"2143",4156,3469
"2144",4158,3469
"2145",4159,3469
"2146",4160,3469
"2147",4161,3469
"2148",4162,3469
"2149",4163,3469
"2150",4164,3469
"2151",4165,3469
"2152",4166,3469
"2153",4167,3469
"2154",4168,3469
"2155",4169,3469
"2156",4170,3469
"2157",4171,3469
"2158",4172,3469
"2159",4174,3469
"2160",4175,3469
"2161",4176,3469
"2162",4177,3469
"2163",4178,3469
"2164",4179,3469
"2165",4180,3469
"2166",4181,3469
"2167",4182,3469
"2168",4183,3469
"2169",4184,3469
"2170",4185,3469
"2171",4186,3469
"2172",4187,3469
"2173",4188,3469
"2174",4189,3469
"2175",4190,3469
"2176",4191,3469
"2177",4192,3469
"2178",4194,3469
"2179",4195,3469
"2180",4196,3469
"2181",4198,3469
"2182",4199,3469
"2183",4200,3469
"2184",4202,3469
"2185",4204,3469
"2186",4205,3469
"2187",4206,3469
"2188",4207,3469
"2189",4208,3469
"2190",4209,3469
"2191",4210,3469
"2192",4211,3469
"2193",4213,3469
"2194",4214,3469
"2195",4215,3469
"2196",4216,3469
"2197",4218,3469
"2198",4219,3469
"2199",4220,3469
"2200",4221,3469
"2201",4222,3469
"2202",4223,3469
"2203",4224,3469
"2204",4227,3469
"2205",4228,3469
"2206",4229,3469
"2207",4230,3469
"2208",4231,3469
"2209",4232,3469
"2210",4233,3469
"2211",4234,3469
"2212",4235,3469
"2213",4237,3469
"2214",4238,3469
"2215",4240,3469
"2216",4242,3469
"2217",4244,3469
"2218",4246,3469
"2219",4247,3469
"2220",4248,3469
"2221",4249,3469
"2222",4250,3469
"2223",4251,3469
"2224",4252,3469
"2225",4253,3469
"2226",4255,3469
"2227",4256,3469
"2228",4257,3469
"2229",4258,3469
"2230",4259,3469
"2231",4260,3469
"2232",4261,3469
"2233",4264,3469
"2234",4265,3469
"2235",4267,3469
"2236",4269,3469
"2237",4270,3469
"2238",4271,3469
"2239",4272,3469
"2240",4274,3469
"2241",4275,3469
"2242",4278,3469
"2243",4280,3469
"2244",4281,3469
"2245",4282,3469
"2246",4283,3469
"2247",4285,3469
"2248",4286,3469
"2249",4287,3469
"2250",4288,3469
"2251",4289,3469
"2252",4292,3469
"2253",4293,3469
"2254",4294,3469
"2255",4295,3469
"2256",4296,3469
"2257",4297,3469
"2258",4298,3469
"2259",4299,3469
"2260",4300,3469
"2261",4301,3469
"2262",4305,3469
"2263",4306,3469
"2264",4307,3469
"2265",4312,3469
"2266",4313,3469
"2267",4314,3469
"2268",4317,3469
"2269",4319,3469
"2270",4320,3469
"2271",4321,3469
"2272",4322,3469
"2273",4323,3469
"2274",4324,3469
"2275",4327,3469
"2276",4330,3469
"2277",4331,3469
"2278",4332,3469
"2279",4333,3469
"2280",4334,3469
"2281",4335,3469
"2282",4336,3469
"2283",4337,3469
"2284",4338,3469
"2285",4339,3469
"2286",4340,3469
"2287",4342,3469
"2288",4343,3469
"2289",4344,3469
"2290",4345,3469
"2291",4347,3469
"2292",4348,3469
"2293",4349,3469
"2294",4350,3469
"2295",4351,3469
"2296",4352,3469
"2297",4353,3469
"2298",4354,3469
"2299",4355,3469
"2300",4356,3469
"2301",4357,3469
"2302",4358,3469
"2303",4360,3469
"2304",4361,3469
"2305",4362,3469
"2306",4363,3469
"2307",4365,3469
"2308",4368,3469
"2309",4369,3469
"2310",4370,3469
"2311",4371,3469
"2312",4372,3469
"2313",4374,3469
"2314",4375,3469
"2315",4376,3469
"2316",4377,3469
"2317",4378,3469
"2318",4379,3469
"2319",4380,3469
"2320",4381,3469
"2321",4382,3469
"2322",4385,3469
"2323",4386,3469
"2324",4390,3469
"2325",4391,3469
"2326",4392,3469
"2327",4394,3469
"2328",4395,3469
"2329",4397,3469
"2330",4398,3469
"2331",4400,3469
"2332",4401,3469
"2333",4402,3469
"2334",4405,3469
"2335",4406,3469
"2336",4407,3469
"2337",4408,3469
"2338",4409,3469
"2339",4410,3469
"2340",4411,3469
"2341",4413,3469
"2342",4414,3469
"2343",4415,3469
"2344",4416,3469
"2345",4417,3469
"2346",4418,3469
"2347",4420,3469
"2348",4421,3469
"2349",4422,3469
"2350",4423,3469
"2351",4424,3469
"2352",4428,3469
"2353",4429,3469
"2354",4430,3469
"2355",4431,3469
"2356",4432,3469
"2357",4433,3469
"2358",4435,3469
"2359",4436,3469
"2360",4437,3469
"2361",4438,3469
"2362",4439,3469
"2363",4440,3469
"2364",4441,3469
"2365",4443,3469
"2366",4444,3469
"2367",4445,3469
"2368",4446,3469
"2369",4448,3469
"2370",4449,3469
"2371",4450,3469
"2372",4451,3469
"2373",4452,3469
"2374",4454,3469
"2375",4456,3469
"2376",4457,3469
"2377",4458,3469
"2378",4459,3469
"2379",4460,3469
"2380",4461,3469
"2381",4462,3469
"2382",4463,3469
"2383",4464,3469
"2384",4465,3469
"2385",4466,3469
"2386",4467,3469
"2387",4468,3469
"2388",4469,3469
"2389",4470,3469
"2390",4471,3469
"2391",4472,3469
"2392",4473,3469
"2393",4474,3469
"2394",4475,3469
"2395",4476,3469
"2396",4477,3469
"2397",4478,3469
"2398",4479,3469
"2399",4480,3469
"2400",4481,3469
"2401",4482,3469
"2402",4483,3469
"2403",4484,3469
"2404",4485,3469
"2405",4486,3469
"2406",4487,3469
"2407",4488,3469
"2408",4489,3469
"2409",4490,3469
"2410",4491,3469
"2411",4492,3469
"2412",4493,3469
"2413",4494,3469
"2414",4496,3469
"2415",4497,3469
"2416",4498,3469
"2417",4502,3469
"2418",4503,3469
"2419",4505,3469
"2420",4506,3469
"2421",4508,3469
"2422",4509,3469
"2423",4511,3469
"2424",4512,3469
"2425",4513,3469
"2426",4514,3469
"2427",4515,3469
"2428",4517,3469
"2429",4520,3469
"2430",4522,3469
"2431",4523,3469
"2432",4524,3469
"2433",4525,3469
"2434",4526,3469
"2435",4528,3469
"2436",4529,3469
"2437",4530,3469
"2438",4531,3469
"2439",4532,3469
"2440",4534,3469
"2441",4535,3469
"2442",4536,3469
"2443",4539,3469
"2444",4540,3469
"2445",4541,3469
"2446",4542,3469
"2447",4543,3469
"2448",4544,3469
"2449",4545,3469
"2450",4546,3469
"2451",4547,3469
"2452",4548,3469
"2453",4549,3469
"2454",4550,3469
"2455",4551,3469
"2456",4552,3469
"2457",4553,3469
"2458",4555,3469
"2459",4556,3469
"2460",4558,3469
"2461",4559,3469
"2462",4560,3469
"2463",4561,3469
"2464",4562,3469
"2465",4563,3469
"2466",4564,3469
"2467",4565,3469
"2468",4566,3469
"2469",4567,3469
"2470",4568,3469
"2471",4569,3469
"2472",4570,3469
"2473",4572,3469
"2474",4573,3469
"2475",4574,3469
"2476",4575,3469
"2477",4576,3469
"2478",4577,3469
"2479",4579,3469
"2480",4580,3469
"2481",4581,3469
"2482",4582,3469
"2483",4583,3469
"2484",4584,3469
"2485",4585,3469
"2486",4586,3469
"2487",4587,3469
"2488",4588,3469
"2489",4589,3469
"2490",4590,3469
"2491",4591,3469
"2492",4592,3469
"2493",4593,3469
"2494",4594,3469
"2495",4596,3469
"2496",4597,3469
"2497",4598,3469
"2498",4599,3469
"2499",4600,3469
"2500",4601,3469
"2501",4602,3469
"2502",4603,3469
"2503",4604,3469
"2504",4605,3469
"2505",4606,3469
"2506",4607,3469
"2507",4608,3469
"2508",4609,3469
"2509",4610,3469
"2510",4611,3469
"2511",4612,3469
"2512",4613,3469
"2513",4615,3469
"2514",4616,3469
"2515",4617,3469
"2516",4618,3469
"2517",4619,3469
"2518",4620,3469
"2519",4623,3469
"2520",4626,3469
"2521",4627,3469
"2522",4630,3469
"2523",4631,3469
"2524",4632,3469
"2525",4633,3469
"2526",4634,3469
"2527",4635,3469
"2528",4637,3469
"2529",4638,3469
"2530",4639,3469
"2531",4640,3469
"2532",4641,3469
"2533",4642,3469
"2534",4643,3469
"2535",4644,3469
"2536",4645,3469
"2537",4646,3469
"2538",4647,3469
"2539",4648,3469
"2540",4649,3469
"2541",4650,3469
"2542",4651,3469
"2543",4652,3469
"2544",4654,3469
"2545",4655,3469
"2546",4656,3469
"2547",4657,3469
"2548",4658,3469
"2549",4659,3469
"2550",4661,3469
"2551",4662,3469
"2552",4663,3469
"2553",4664,3469
"2554",4665,3469
"2555",4666,3469
"2556",4667,3469
"2557",4668,3469
"2558",4669,3469
"2559",4670,3469
"2560",4672,3469
"2561",4673,3469
"2562",4674,3469
"2563",4675,3469
"2564",4676,3469
"2565",4677,3469
"2566",4678,3469
"2567",4679,3469
"2568",4680,3469
"2569",4683,3469
"2570",4684,3469
"2571",4685,3469
"2572",4686,3469
"2573",4687,3469
"2574",4688,3469
"2575",4689,3469
"2576",4690,3469
"2577",4691,3469
"2578",4694,3469
"2579",4695,3469
"2580",4698,3469
"2581",4699,3469
"2582",4700,3469
"2583",4701,3469
"2584",4702,3469
"2585",4703,3469
"2586",4707,3469
"2587",4708,3469
"2588",4709,3469
"2589",4711,3469
"2590",4713,3469
"2591",4715,3469
"2592",4717,3469
"2593",4718,3469
"2594",4719,3469
"2595",4720,3469
"2596",4722,3469
"2597",4723,3469
"2598",4724,3469
"2599",4725,3469
"2600",4727,3469
"2601",4728,3469
"2602",4729,3469
"2603",4730,3469
"2604",4731,3469
"2605",4732,3469
"2606",4733,3469
"2607",4734,3469
"2608",4735,3469
"2609",4736,3469
"2610",4737,3469
"2611",4738,3469
"2612",4741,3469
"2613",4742,3469
"2614",4743,3469
"2615",4744,3469
"2616",4745,3469
"2617",4746,3469
"2618",4747,3469
"2619",4748,3469
"2620",4750,3469
"2621",4752,3469
"2622",4753,3469
"2623",4755,3469
"2624",4760,3469
"2625",4761,3469
"2626",4762,3469
"2627",4763,3469
"2628",4764,3469
"2629",4765,3469
"2630",4766,3469
"2631",4767,3469
"2632",4769,3469
"2633",4770,3469
"2634",4771,3469
"2635",4773,3469
"2636",4774,3469
"2637",4775,3469
"2638",4776,3469
"2639",4777,3469
"2640",4778,3469
"2641",4779,3469
"2642",4780,3469
"2643",4781,3469
"2644",4782,3469
"2645",4783,3469
"2646",4784,3469
"2647",4785,3469
"2648",4786,3469
"2649",4787,3469
"2650",4788,3469
"2651",4789,3469
"2652",4790,3469
"2653",4791,3469
"2654",4792,3469
"2655",4793,3469
"2656",4794,3469
"2657",4797,3469
"2658",4799,3469
"2659",4801,3469
"2660",4802,3469
"2661",4804,3469
"2662",4805,3469
"2663",4809,3469
"2664",4810,3469
"2665",4811,3469
"2666",4813,3469
"2667",4814,3469
"2668",4816,3469
"2669",4817,3469
"2670",4818,3469
"2671",4821,3469
"2672",4822,3469
"2673",4823,3469
"2674",4824,3469
"2675",4825,3469
"2676",4826,3469
"2677",4827,3469
"2678",4828,3469
"2679",4830,3469
"2680",4831,3469
"2681",4832,3469
"2682",4833,3469
"2683",4834,3469
"2684",4835,3469
"2685",4836,3469
"2686",4837,3469
"2687",4838,3469
"2688",4839,3469
"2689",4842,3469
"2690",4845,3469
"2691",4846,3469
"2692",4859,3469
"2693",4860,3469
"2694",4861,3469
"2695",4863,3469
"2696",4864,3469
"2697",4866,3469
"2698",4867,3469
"2699",4868,3469
"2700",4869,3469
"2701",4870,3469
"2702",4871,3469
"2703",4872,3469
"2704",4873,3469
"2705",4874,3469
"2706",4875,3469
"2707",4876,3469
"2708",4877,3469
"2709",4878,3469
"2710",4879,3469
"2711",4882,3469
"2712",4890,3469
"2713",4891,3469
"2714",4892,3469
"2715",4893,3469
"2716",4894,3469
"2717",4895,3469
"2718",4896,3469
"2719",4897,3469
"2720",4898,3469
"2721",4899,3469
"2722",4900,3469
"2723",4901,3469
"2724",4902,3469
"2725",4903,3469
"2726",4906,3469
"2727",4908,3469
"2728",4909,3469
"2729",4910,3469
"2730",4912,3469
"2731",4913,3469
"2732",4914,3469
"2733",4915,3469
"2734",4916,3469
"2735",4917,3469
"2736",4919,3469
"2737",4920,3469
"2738",4921,3469
"2739",4922,3469
"2740",4923,3469
"2741",4924,3469
"2742",4925,3469
"2743",4926,3469
"2744",4927,3469
"2745",4928,3469
"2746",4929,3469
"2747",4930,3469
"2748",4931,3469
"2749",4932,3469
"2750",4934,3469
"2751",4935,3469
"2752",4936,3469
"2753",4937,3469
"2754",4938,3469
"2755",4940,3469
"2756",4941,3469
"2757",4942,3469
"2758",4943,3469
"2759",4944,3469
"2760",4945,3469
"2761",4946,3469
"2762",4947,3469
"2763",4948,3469
"2764",4949,3469
"2765",4950,3469
"2766",4951,3469
"2767",4953,3469
"2768",4954,3469
"2769",4956,3469
"2770",4957,3469
"2771",4958,3469
"2772",4962,3469
"2773",4964,3469
"2774",4965,3469
"2775",4966,3469
"2776",4969,3469
"2777",4970,3469
"2778",4971,3469
"2779",4972,3469
"2780",4973,3469
"2781",4975,3469
"2782",4976,3469
"2783",4982,3469
"2784",4983,3469
"2785",4985,3469
"2786",4992,3469
"2787",4993,3469
"2788",4994,3469
"2789",4995,3469
"2790",4996,3469
"2791",4997,3469
"2792",4998,3469
"2793",4999,3469
"2794",5001,3469
"2795",5002,3469
"2796",5003,3469
"2797",5004,3469
"2798",5005,3469
"2799",5006,3469
"2800",5007,3469
"2801",5009,3469
"2802",5010,3469
"2803",5011,3469
"2804",5013,3469
"2805",5014,3469
"2806",5015,3469
"2807",5017,3469
"2808",5018,3469
"2809",5022,3469
"2810",5023,3469
"2811",5027,3469
"2812",5028,3469
"2813",5029,3469
"2814",5030,3469
"2815",5031,3469
"2816",5034,3469
"2817",5035,3469
"2818",5036,3469
"2819",5038,3469
"2820",5039,3469
"2821",5040,3469
"2822",5041,3469
"2823",5043,3469
"2824",5044,3469
"2825",5045,3469
"2826",5046,3469
"2827",5047,3469
"2828",5049,3469
"2829",5050,3469
"2830",5051,3469
"2831",5053,3469
"2832",5054,3469
"2833",5055,3469
"2834",5056,3469
"2835",5057,3469
"2836",5058,3469
"2837",5061,3469
"2838",5062,3469
"2839",5063,3469
"2840",5066,3469
"2841",5067,3469
"2842",5069,3469
"2843",5071,3469
"2844",5072,3469
"2845",5073,3469
"2846",5074,3469
"2847",5075,3469
"2848",5076,3469
"2849",5077,3469
"2850",5078,3469
"2851",5079,3469
"2852",5080,3469
"2853",5081,3469
"2854",5082,3469
"2855",5083,3469
"2856",5084,3469
"2857",5085,3469
"2858",5086,3469
"2859",5087,3469
"2860",5088,3469
"2861",5090,3469
"2862",5092,3469
"2863",5093,3469
"2864",5094,3469
"2865",5095,3469
"2866",5097,3469
"2867",5098,3469
"2868",5099,3469
"2869",5100,3469
"2870",5104,3469
"2871",5105,3469
"2872",5106,3469
"2873",5107,3469
"2874",5108,3469
"2875",5109,3469
"2876",5110,3469
"2877",5111,3469
"2878",5112,3469
"2879",5113,3469
"2880",5114,3469
"2881",5115,3469
"2882",5116,3469
"2883",5117,3469
"2884",5118,3469
"2885",5119,3469
"2886",5120,3469
"2887",5121,3469
"2888",5122,3469
"2889",5123,3469
"2890",5124,3469
"2891",5125,3469
"2892",5126,3469
"2893",5127,3469
"2894",5128,3469
"2895",5129,3469
"2896",5130,3469
"2897",5132,3469
"2898",5133,3469
"2899",5134,3469
"2900",5135,3469
"2901",5137,3469
"2902",5138,3469
"2903",5139,3469
"2904",5140,3469
"2905",5141,3469
"2906",5142,3469
"2907",5143,3469
"2908",5144,3469
"2909",5145,3469
"2910",5146,3469
"2911",5147,3469
"2912",5148,3469
"2913",5149,3469
"2914",5150,3469
